ID,Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Num_Distinct_Arrest_Crime_Types,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Num_Distinct_Conviction_Crime_Types,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Violations_Instruction,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,Num_Drugs_Used,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Recidivism_Arrest_Year1,Training_Sample
5555,0,1,4,0,4.0,1,1,2,2,8,1,1,7,0,1,1,0,1,1,0,0,6,0,2,28.57692308,1,1.0,0.983176312,1,1,0,0
5556,0,0,4,0,4.0,2,1,1,1,6,0,0,5,0,0,0,1,0,1,1,0,8,0,0,15.25,0,0.0,0.0,0,0,0,0
5557,0,1,6,0,1.0,1,2,5,4,6,0,0,4,0,0,0,0,0,0,0,0,6,0,0,30.7,0,0.990228013,1.0,0,1,1,1
5558,0,1,5,1,7.0,2,0,4,3,7,0,1,6,0,0,1,0,1,0,0,4,9,3,1,35.56521739,1,0.0,0.0,1,1,0,0
5559,0,1,4,0,4.0,2,0,2,4,7,0,1,6,0,0,1,0,1,1,0,0,5,0,1,55.424812,0,1.0,1.607260726,0,0,0,1
5560,1,1,5,1,6.0,1,1,4,1,7,0,1,4,0,0,0,0,1,0,0,0,0,0,2,55.424812,0,0.968831169,0.948701299,0,1,0,0
5561,0,0,7,0,2.0,2,3,4,1,7,1,0,6,0,1,0,1,0,0,0,0,10,3,1,15.61538462,0,1.0,2.698891626,0,0,0,1
5562,0,0,5,0,3.0,3,3,3,3,6,0,0,5,0,0,0,0,1,0,0,0,6,0,0,97.71428571,0,0.937134503,1.067982456,0,0,0,1
5563,0,1,4,0,5.0,2,1,1,1,7,1,0,5,0,0,0,1,1,1,0,0,3,0,1,43.875,0,0.190883191,1.0,0,1,1,1
5564,0,0,5,0,4.0,2,0,2,2,6,0,0,6,0,1,0,0,0,1,0,0,0,0,0,35.16666667,0,0.0,0.0,0,1,0,1
5565,0,1,7,0,4.0,3,2,5,2,7,1,0,5,1,0,0,1,0,0,0,0,5,0,3,19.20289855,0,0.771320755,0.275660377,1,0,0,1
5566,0,1,6,0,3.0,1,2,3,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,1,55.424812,0,0.916329285,0.49291498,1,0,0,1
5567,0,0,4,0,10.0,1,1,1,3,7,0,1,5,1,0,0,0,1,1,0,0,10,0,2,17.92857143,1,1.0,2.425298805,0,0,0,1
5568,1,1,4,1,8.0,3,2,1,2,6,0,0,4,0,0,0,0,1,1,1,0,5,0,3,38.1,0,0.461942257,1.917322835,0,0,0,1
5569,0,1,6,0,6.0,2,0,3,1,6,0,0,5,1,0,0,0,1,0,0,4,5,0,0,20.22222222,3,0.0,0.0,0,1,0,1
5570,0,0,4,0,6.0,2,3,3,3,6,0,0,5,1,0,0,0,1,0,0,0,6,0,1,197.4166667,0,0.67539046,0.154178978,0,0,0,0
5571,0,1,6,0,4.0,2,0,3,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,11.75,0,0.0,0.0,1,1,0,1
5572,0,0,5,0,4.0,1,3,3,4,7,0,1,4,0,0,0,0,0,1,0,0,0,0,0,232.57728486125,0,0.693842151,0.158391154,0,0,0,0
5573,0,1,5,0,4.0,2,3,5,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,1,60.0,0,0.0,0.0,0,1,1,1
5574,0,1,7,0,2.0,2,3,3,1,6,0,0,4,0,0,0,0,1,1,0,0,10,0,3,32.85714286,2,1.0,1.058695652,0,1,0,1
5575,0,1,5,0,10.0,2,0,1,4,7,1,0,4,0,0,0,0,0,0,0,0,0,0,1,55.424812,0,0.60589208,2.37871809,0,0,0,1
5576,1,1,5,1,8.0,2,0,2,2,7,1,0,7,1,1,0,0,1,1,0,0,10,0,0,17.85714286,0,0.868,0.7305,0,1,0,1
5577,0,0,4,0,1.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,199.7,0,0.801201803,0.182899349,0,0,0,1
5578,0,1,5,0,4.0,2,3,2,2,7,1,0,6,1,1,0,0,1,0,0,0,6,0,0,55.424812,0,0.903436989,0.597790507,0,1,0,0
5579,1,1,6,0,7.0,2,3,3,2,6,0,0,5,1,0,0,0,1,1,0,0,10,0,0,29.89473684,0,1.0,0.643045775,0,0,0,1
5580,0,0,2,1,7.0,2,1,2,4,6,0,0,5,0,0,0,0,0,1,0,0,0,0,2,55.424812,0,0.323792487,1.306797853,0,1,1,1
5581,0,1,7,0,5.0,1,3,1,3,6,0,0,5,1,0,0,0,1,1,0,0,10,0,1,79.72727273,0,0.988597491,0.416476625,1,0,0,0
5582,1,1,5,0,4.0,2,3,2,3,6,0,0,5,0,0,0,0,1,1,0,0,0,0,0,55.424812,0,1.0,1.835427136,0,0,0,0
5583,0,0,4,0,5.0,2,3,1,1,7,1,0,4,0,0,0,0,1,0,0,0,0,0,2,55.424812,0,0.0,0.0,0,1,1,0
5584,1,1,4,0,5.0,3,2,4,1,7,0,1,5,0,0,1,0,1,0,0,0,0,0,0,55.424812,0,1.0,1.0,0,0,0,1
5585,0,1,5,0,4.0,2,1,3,2,6,0,0,5,1,0,0,0,1,0,0,4,6,3,0,34.88,2,0.981651376,0.418864679,0,1,0,1
5586,1,1,5,1,7.0,2,3,1,2,6,0,0,4,0,0,0,0,1,1,0,0,6,0,0,232.57728486125,0,0.779316713,0.337257618,0,1,0,0
5587,1,1,5,0,7.0,3,1,3,2,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.998618785,0.50448895,0,0,0,0
5588,0,1,4,0,6.0,2,3,1,2,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,1,1,1,1
5589,0,1,4,0,6.0,2,2,1,1,7,0,1,4,0,0,0,1,1,0,0,1,6,0,2,35.09090909,0,1.0,2.83873057,0,0,0,1
5590,0,0,6,0,2.0,1,3,3,1,6,0,0,5,1,0,0,0,0,0,0,4,4,3,0,80.75,1,0.0,0.0,0,1,1,1
5591,0,0,4,0,4.0,2,3,1,1,7,0,1,5,1,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,0,0
5592,0,0,7,0,1.0,2,0,5,1,7,1,0,6,0,1,0,0,0,0,0,0,0,0,0,55.424812,0,1.0,1.802220395,0,0,0,1
5593,1,0,5,0,3.0,2,3,1,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0.0,0.0,0,0,0,0
5594,0,0,7,0,3.0,3,0,1,1,6,0,0,5,0,0,0,1,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,1
5595,0,0,4,0,4.0,2,2,5,4,7,0,1,4,0,0,0,0,0,0,0,0,0,0,2,55.424812,0,0.072859745,0.665300546,0,1,0,0
5596,0,1,5,0,2.0,1,3,2,2,8,1,1,4,0,0,0,0,1,1,0,0,10,0,0,52.11764706,0,0.978555305,0.41224605,0,0,0,1
5597,0,0,7,0,2.0,2,3,2,2,7,0,1,5,0,0,0,0,1,1,0,0,6,3,0,147.0,1,0.0,0.0,0,0,0,1
5598,0,1,7,0,5.0,2,2,3,2,7,1,0,4,0,0,0,1,1,1,0,0,3,0,1,123.8,0,0.153473344,1.770193861,0,1,1,1
5599,0,1,4,1,8.0,1,2,3,2,7,1,0,7,1,1,0,0,1,1,0,0,0,0,2,68.4,1,1.0,2.0,0,1,1,1
5600,0,1,5,1,7.0,1,2,4,2,7,0,1,6,1,0,1,0,1,1,0,2,0,0,0,55.424812,0,0.0,0.0,0,1,0,1
5601,0,1,4,0,6.0,2,2,4,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,0,169.3333333,0,0.988188976,0.718996063,0,0,0,0
5602,0,1,4,0,5.0,2,1,1,2,7,0,1,4,0,0,0,1,1,1,0,0,0,0,3,75.0,1,0.0,0.0,0,1,1,0
5603,0,0,5,0,4.0,3,3,3,4,6,0,0,4,0,0,0,0,1,1,0,0,6,0,3,55.424812,0,0.60589208,2.37871809,0,0,0,1
5604,0,1,7,0,3.0,3,3,1,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,0
5605,0,0,4,0,5.0,3,3,3,2,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,55.424812,0,1.0,0.674515235,0,0,0,0
5606,0,0,4,0,9.0,1,2,1,2,6,0,0,5,1,0,0,0,1,1,0,2,0,0,2,55.424812,0,0.0,0.0,0,1,1,1
5607,0,0,4,1,7.0,2,3,2,2,6,0,0,5,1,0,0,0,1,0,1,4,10,2,3,17.80434783,2,1.0,1.337912088,0,1,0,1
5608,0,0,4,0,7.0,2,3,3,2,7,1,0,6,0,1,0,0,1,1,1,0,10,3,1,98.66666667,1,0.983108108,3.0,0,1,0,1
5609,0,0,5,0,5.0,2,3,3,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,0,18.66666667,0,0.0,0.0,0,0,0,1
5610,1,1,7,0,4.0,2,0,4,2,7,0,1,6,1,0,1,0,1,1,1,0,10,0,0,232.57728486125,0,0.855113636,0.345880682,1,0,0,1
5611,0,1,4,0,4.0,3,0,4,1,6,0,0,7,1,1,0,0,1,0,0,2,0,0,0,55.424812,0,0.0,0.0,1,1,1,1
5612,0,1,5,0,3.0,1,2,2,1,7,1,0,4,0,0,0,0,1,0,0,0,0,0,0,75.2,0,0.026595745,0.971409574,0,0,0,1
5613,0,1,5,0,5.0,1,2,3,2,7,0,1,5,1,0,0,1,1,1,0,0,8,0,0,38.83333333,2,0.873390558,2.35139485,0,0,0,1
5614,0,0,4,0,6.0,1,3,2,3,7,0,1,6,0,0,1,0,1,1,0,0,0,0,1,55.424812,0,0.0,0.0,0,1,1,1
5615,0,1,7,0,2.0,1,3,5,3,6,0,0,4,0,0,0,0,0,0,0,0,10,0,0,55.424812,1,0.0,0.0,1,0,0,0
5616,0,1,4,0,9.0,2,0,4,3,6,0,0,5,0,0,0,0,1,0,0,2,10,2,2,28.6,1,0.975524476,1.0,0,1,1,0
5617,0,1,4,0,8.0,1,1,3,2,7,1,0,5,1,0,0,0,1,0,0,0,6,0,2,87.65,2,0.0,0.0,0,1,1,1
5618,0,1,5,0,10.0,3,3,1,4,6,0,0,5,0,0,1,0,0,0,0,0,0,0,1,33.66666667,0,0.0,0.0,0,1,1,0
5619,0,0,4,0,6.0,3,3,2,2,6,0,0,4,0,0,0,0,1,1,0,4,0,0,1,55.424812,0,0.75399754,0.224630996,0,0,0,1
5620,0,1,7,0,2.0,1,2,3,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27.33333333,0,0.0,0.0,0,0,0,1
5621,0,1,7,0,2.0,1,0,2,2,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,47.05882353,0,0.52625,0.4565625,0,0,0,1
5622,0,1,7,0,6.0,2,2,1,2,7,0,1,6,1,0,1,0,1,1,0,3,0,0,0,62.6,1,0.795527157,1.0,0,1,1,1
5623,0,1,4,0,5.0,2,3,2,3,6,0,0,6,0,1,0,0,1,1,0,0,10,2,0,222.3333333,0,0.268365817,1.095202399,0,1,1,0
5624,0,0,5,0,5.0,3,2,4,2,7,0,1,5,0,0,1,0,1,1,0,0,0,0,0,203.0,0,0.24137931,0.359852217,0,1,1,1
5625,0,1,7,0,2.0,2,1,3,1,7,0,1,5,0,0,1,0,1,1,0,0,5,0,0,39.54545455,0,0.659770115,0.839655172,0,0,0,0
5626,0,1,4,0,10.0,2,2,3,2,6,0,0,5,1,0,0,0,1,0,1,2,1,2,0,34.3,1,1.0,2.0,1,1,0,1
5627,0,0,4,0,4.0,1,1,5,3,6,0,0,6,1,0,0,0,1,1,0,4,9,0,2,232.57728486125,0,0.0,0.0,0,1,0,1
5628,0,0,4,0,4.0,2,3,5,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,1,98.14285714,0,0.659388646,0.531659389,0,1,0,0
5629,0,1,4,0,7.0,1,1,3,1,7,1,0,6,1,0,0,0,1,0,0,1,7,3,2,21.10714286,1,0.971235195,1.236040609,0,0,0,1
5630,0,1,7,0,5.0,1,2,3,1,6,0,0,5,0,0,0,1,1,0,0,0,0,0,0,16.36,0,0.0,0.0,1,0,0,0
5631,0,1,7,0,3.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,0,0,10,1,0,12.44827586,0,1.0,2.0,0,0,0,0
5632,0,0,5,0,6.0,3,0,1,1,6,0,0,4,0,0,0,0,0,1,0,0,0,0,2,232.57728486125,0,0.070502431,0.295988655,0,1,1,1
5633,0,0,7,0,1.0,2,0,1,1,6,0,0,4,0,0,0,0,0,0,1,4,0,0,0,115.5,0,0.0,0.0,1,1,1,1
5634,0,0,5,0,4.0,2,0,4,3,6,0,0,6,1,0,0,0,1,1,0,1,0,0,0,55.424812,0,0.0,0.0,0,1,0,1
5635,0,1,4,0,6.0,2,3,2,2,6,0,0,7,1,1,0,0,0,1,0,4,4,0,1,55.424812,2,0.60589208,2.37871809,0,0,0,1
5636,1,1,5,0,5.0,1,0,4,1,6,0,0,5,1,0,0,0,1,0,0,2,0,0,0,55.424812,0,0.0,0.0,0,0,0,1
5637,0,1,4,0,10.0,2,1,3,1,6,0,0,5,1,0,0,1,1,0,0,0,0,0,1,55.424812,0,0.0,0.0,0,1,1,1
5638,0,0,4,0,6.0,1,3,3,2,6,0,0,4,0,0,0,0,1,1,0,0,0,0,0,232.57728486125,0,0.938636364,0.415056818,0,0,0,1
5639,0,0,7,0,7.0,3,3,2,4,8,1,1,8,1,1,1,0,1,1,0,0,5,1,1,59.75,0,1.0,1.528242678,0,1,0,0
5640,1,0,5,1,4.0,3,3,1,2,6,0,0,5,1,0,0,0,1,1,0,0,0,0,1,55.424812,0,0.339055794,0.783798283,0,1,1,0
5641,0,0,4,0,4.0,2,2,5,2,6,0,0,6,1,0,0,0,1,0,0,0,0,0,1,55.424812,0,0.0,0.0,0,0,0,0
5642,0,0,5,0,4.0,2,2,2,4,7,1,0,6,0,0,1,0,0,1,1,0,0,0,0,55.424812,0,0.0,0.0,0,0,0,1
5643,0,0,4,0,7.0,1,0,2,4,8,1,1,8,1,1,1,0,1,1,0,0,0,0,1,55.424812,0,0.0,0.0,1,0,0,0
5644,0,1,4,0,3.0,2,3,4,2,6,0,0,4,0,0,0,0,1,1,0,0,4,0,0,106.6,0,0.885553471,0.685272045,0,0,0,1
5645,0,0,6,0,5.0,1,0,3,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,232.57728486125,0,0.999095841,0.330244123,1,0,0,1
5646,1,1,7,0,6.0,3,0,3,3,6,0,0,5,1,0,0,0,1,0,0,0,7,0,1,55.424812,0,0.596214511,2.0,0,0,0,0
5647,0,1,6,0,4.0,2,2,1,1,6,0,0,4,0,0,0,1,1,0,0,0,7,0,0,20.95652174,0,1.0,1.515560166,0,1,0,1
5648,0,0,5,0,5.0,3,3,2,2,7,0,1,7,1,1,0,0,1,1,0,0,7,0,0,66.0,1,0.52020202,0.61489899,0,0,0,1
5649,0,1,4,0,6.0,1,1,1,2,6,0,0,4,0,0,0,0,0,0,1,4,10,0,0,13.75409836,1,0.963051251,0.87067938,0,0,0,1
5650,0,1,5,0,9.0,1,1,3,1,6,0,0,4,0,0,0,0,1,1,0,0,7,0,0,41.44444444,1,0.605898123,2.93766756,0,1,0,1
5651,0,0,4,0,4.0,2,3,5,2,7,0,1,5,0,0,0,0,0,0,0,0,0,0,2,81.80952381,0,0.795692666,0.425203725,0,0,0,1
5652,0,0,7,0,1.0,3,0,4,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,48.2,0,0.0,0.0,1,1,0,1
5653,0,1,5,0,6.0,3,3,2,4,6,0,0,6,1,0,0,0,0,0,1,0,7,0,3,19.16363636,0,1.0,2.079222011,0,1,0,1
5654,0,1,6,0,7.0,3,0,3,2,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,31.0,0,1.0,3.0,0,1,0,1
5655,0,1,4,0,4.0,1,2,3,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.990220049,0.893031785,0,1,0,0
5656,0,1,4,0,7.0,2,1,1,2,8,1,1,6,0,1,0,0,1,1,0,0,0,0,0,55.424812,0,1.0,1.440828402,0,1,0,0
5657,0,0,4,0,9.0,2,3,4,2,6,0,0,6,1,0,0,0,1,1,1,4,6,0,0,128.7142857,1,0.924528302,0.405382908,0,1,0,0
5658,0,1,4,0,4.0,2,0,3,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,0,16.83333333,0,0.0,0.0,0,0,0,0
5659,0,1,4,0,6.0,2,3,1,2,7,1,0,7,1,1,0,0,1,1,0,0,0,0,1,120.6666667,0,0.994475138,2.0,0,1,1,0
5660,1,1,5,0,4.0,1,3,4,1,6,0,0,4,0,0,0,0,1,1,0,0,6,1,0,55.424812,0,1.0,1.598468271,0,0,0,1
5661,0,0,4,0,8.0,2,3,3,2,6,0,0,4,0,0,0,0,1,1,0,0,5,1,1,144.625,0,1.0,0.947061366,0,1,0,1
5662,0,1,7,0,2.0,2,3,3,3,7,0,1,4,0,0,0,0,0,1,0,0,0,0,0,55.424812,0,0.60589208,2.37871809,0,0,0,0
5663,0,1,4,0,7.0,1,2,3,3,6,0,0,4,0,0,0,1,1,1,0,0,4,0,0,30.59375,1,1.0,1.119254341,0,0,0,1
5664,1,1,6,0,5.0,2,0,1,1,7,0,1,4,0,0,0,0,1,0,1,4,10,3,3,17.90625,2,0.0,0.0,0,0,0,1
5665,0,0,4,0,10.0,1,3,2,4,8,1,1,6,1,0,0,0,0,0,1,0,10,1,0,36.35,2,0.878954608,0.753610729,0,0,0,1
5666,0,0,4,0,9.0,2,0,1,4,6,0,0,5,1,0,0,0,1,1,0,0,0,0,3,71.61904762,2,0.390957447,0.971409574,1,1,0,1
5667,0,1,4,0,3.0,2,2,5,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,1,55.424812,0,0.0,0.0,0,1,0,1
5668,0,1,4,0,5.0,1,1,1,1,7,1,0,6,0,1,0,1,0,1,1,4,5,3,1,41.22222222,2,0.0,0.0,0,1,0,0
5669,0,0,7,0,2.0,2,3,3,1,7,0,1,4,0,0,0,0,0,0,0,0,2,0,0,55.424812,0,0.0,0.0,0,0,0,1
5670,0,1,4,0,8.0,1,1,2,4,6,0,0,5,0,0,0,0,1,1,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,0
5671,1,1,4,1,4.0,1,0,4,2,7,1,0,5,1,0,0,0,1,0,1,0,0,0,3,55.424812,0,1.0,1.0,0,1,1,0
5672,0,0,4,0,4.0,1,2,5,2,7,0,1,5,0,0,0,0,1,1,0,0,6,0,0,40.58823529,0,0.972463768,1.058695652,0,0,0,0
5673,0,1,4,0,5.0,1,0,1,1,7,1,0,7,1,1,0,1,1,1,0,3,0,0,0,183.6666667,1,0.0,0.662885662,0,0,0,1
5674,0,1,7,0,3.0,2,0,3,2,7,1,0,7,1,1,0,0,1,1,0,0,10,0,0,29.51428571,1,1.0,1.060745402,0,0,0,1
5675,1,1,4,0,8.0,2,2,3,2,7,0,1,5,0,0,1,0,1,0,1,4,10,0,3,24.56521739,4,0.078761062,0.323230088,1,0,0,1
5676,0,1,4,0,5.0,3,3,2,4,7,0,1,5,0,0,0,0,1,1,0,0,0,0,0,232.57728486125,0,0.206896552,0.406284761,0,0,0,0
5677,1,1,4,1,5.0,3,2,1,1,6,0,0,4,0,0,0,0,1,0,0,0,8,1,0,13.66666667,0,0.841463415,1.0,0,1,0,0
5678,1,1,5,1,6.0,1,1,1,1,7,1,0,6,1,0,0,0,1,0,0,0,10,1,0,32.83333333,0,0.0,0.0,1,1,1,1
5679,0,0,4,0,5.0,1,2,3,4,8,1,1,7,1,1,0,0,1,0,0,0,0,0,0,19.14285714,0,0.503731343,1.0,0,1,1,1
5680,0,1,5,0,5.0,2,1,1,2,6,0,0,6,1,0,0,0,0,1,0,0,0,0,0,86.33333333,0,0.0,0.0,0,1,0,1
5681,0,1,3,0,5.0,1,2,1,1,6,0,0,6,1,0,0,0,0,0,0,0,0,0,3,232.57728486125,0,0.0,0.0,0,1,1,0
5682,1,1,4,0,6.0,2,1,3,1,7,1,0,6,0,1,0,0,1,0,0,0,0,0,3,25.86666667,0,0.958762887,0.941365979,0,0,0,0
5683,0,1,6,0,4.0,1,1,3,2,6,0,0,5,0,0,0,0,1,1,0,0,3,0,0,41.21428571,0,0.0,0.0,0,0,0,1
5684,0,0,4,0,7.0,3,3,4,4,7,0,1,6,1,0,1,0,0,0,0,0,5,0,3,55.424812,1,0.60589208,2.37871809,0,0,0,0
5685,0,1,4,0,5.0,1,3,2,1,7,1,0,7,1,1,0,0,0,0,0,4,0,0,0,114.0,3,0.225146199,1.0,0,1,1,1
5686,0,0,5,0,4.0,1,0,1,1,6,0,0,5,1,0,0,0,1,0,0,2,0,0,0,55.424812,0,0.0,0.0,0,1,1,0
5687,0,1,4,0,1.0,3,2,1,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,54.09090909,0,1.0,0.613865546,0,0,0,0
5688,0,0,5,0,3.0,2,3,2,1,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,143.6666667,0,1.0,3.389791183,0,0,0,0
5689,0,0,4,0,7.0,1,3,3,1,7,0,1,5,0,0,1,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,1,0,0,1
5690,1,0,4,1,3.0,3,3,1,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,0,1
5691,0,0,5,0,4.0,1,2,4,1,6,0,0,6,1,0,0,0,0,1,0,0,0,0,0,163.125,0,0.960153257,0.559770115,0,0,0,0
5692,0,1,5,0,7.0,1,3,3,1,7,1,0,4,0,0,0,1,0,0,1,4,3,0,1,48.44444444,3,1.0,1.675458716,1,1,1,1
5693,0,1,6,0,2.0,2,2,2,1,7,1,0,5,0,1,0,0,1,0,0,2,0,0,0,232.57728486125,1,0.0,0.0,0,0,0,0
5694,0,0,4,0,5.0,2,2,3,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,55.424812,0,1.0,1.0,0,0,0,1
5695,0,1,6,0,6.0,2,2,3,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37.125,2,0.757575758,2.0,0,0,0,1
5696,0,1,4,0,7.0,2,3,4,1,7,0,1,5,0,0,1,0,1,0,0,0,0,0,0,22.0,0,1.0,2.0,0,1,0,0
5697,0,1,4,0,6.0,2,2,2,3,7,1,0,7,1,1,0,0,1,1,0,1,6,0,3,55.424812,0,0.0,0.0,1,1,1,1
5698,0,1,4,1,3.0,2,2,1,1,8,1,1,5,0,0,0,0,1,1,0,0,0,0,0,55.424812,0,0.65470852,1.0,0,1,1,0
5699,0,1,6,0,3.0,2,1,5,1,6,0,0,4,0,0,0,0,0,0,1,4,10,2,1,232.57728486125,0,0.976340694,1.152208202,0,1,0,0
5700,1,1,4,1,4.0,3,2,3,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,1
5701,0,0,7,0,2.0,2,2,3,1,6,0,0,5,1,0,0,1,1,0,0,0,0,0,0,91.4,0,0.0,0.0,0,1,1,1
5702,1,0,4,1,6.0,2,3,1,2,6,0,0,4,0,0,0,0,1,1,0,0,4,0,0,24.68421053,0,0.748400853,0.778784648,0,0,0,1
5703,0,1,6,0,4.0,2,0,3,1,6,0,0,5,1,0,0,0,1,0,0,0,0,0,1,55.424812,0,1.0,1.0,0,1,0,0
5704,0,0,4,0,6.0,1,3,3,3,8,1,1,5,0,0,1,0,0,0,0,2,10,3,1,56.45238095,1,0.674820751,0.154048925,0,0,0,1
5705,1,1,4,1,3.0,2,3,1,1,6,0,0,5,1,0,0,1,1,1,0,0,0,0,2,55.424812,0,0.0,0.0,0,1,1,1
5706,0,1,5,0,3.0,2,1,1,1,6,0,0,7,1,1,0,0,1,0,0,0,0,0,1,232.57728486125,0,0.522174535,0.522532189,0,1,0,0
5707,0,0,5,0,3.0,3,3,5,4,6,0,0,5,0,0,0,0,1,1,0,0,6,0,1,232.57728486125,0,0.0,0.0,0,1,1,1
5708,0,0,4,1,10.0,3,0,3,3,7,0,1,6,1,0,1,0,1,1,0,4,1,0,3,19.36363636,3,1.0,2.286384977,0,1,0,0
5709,0,0,4,0,6.0,3,1,2,2,7,0,1,5,0,0,1,0,1,1,1,4,5,0,0,14.14925373,3,0.35021097,0.38528481,0,1,0,1
5710,0,0,5,0,4.0,2,2,2,3,6,0,0,6,0,0,1,0,0,0,0,0,0,0,3,54.78571429,0,0.211212516,0.238102999,0,1,0,0
5711,0,0,5,0,3.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,0,0,10,3,0,45.45833333,0,1.0,0.334784601,0,0,0,1
5712,0,0,6,0,5.0,2,2,2,2,6,0,0,5,0,0,0,0,1,1,0,0,0,0,2,55.424812,0,0.047191011,0.820786517,0,1,0,1
5713,0,1,5,0,5.0,2,2,1,2,6,0,0,5,1,0,0,0,1,1,0,3,0,0,2,94.1,0,0.921360255,0.388150903,0,1,0,0
5714,1,1,6,1,5.0,3,2,3,2,6,0,0,5,1,0,0,0,1,1,1,0,6,0,0,99.2,1,0.172379032,0.368195565,0,1,1,1
5715,0,0,5,0,3.0,2,3,3,4,6,0,0,4,0,0,0,0,0,1,0,0,0,0,1,55.424812,0,0.60589208,2.37871809,0,0,0,1
5716,1,1,4,0,10.0,1,2,3,3,6,0,0,5,1,0,0,0,1,0,0,0,0,0,3,55.424812,0,0.60589208,2.37871809,1,0,0,1
5717,0,1,4,0,7.0,1,3,1,2,7,0,1,7,1,0,1,1,1,0,0,0,6,0,0,20.55555556,0,1.0,1.0,0,1,1,0
5718,1,1,6,0,3.0,3,2,4,2,7,0,1,4,0,0,0,0,0,1,0,0,0,0,3,58.61538462,1,0.972440945,0.479330709,0,0,0,1
5719,0,0,4,0,9.0,2,1,3,3,6,0,0,4,0,0,0,0,0,0,0,0,7,0,1,51.17391304,1,0.988105353,0.310322855,0,0,0,1
5720,0,1,4,1,4.0,2,1,2,2,7,1,0,7,1,1,0,0,0,1,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,0,0
5721,0,1,3,1,8.0,2,0,2,3,8,1,1,6,1,0,0,0,1,1,0,0,0,0,0,81.0,1,1.0,2.0,0,1,1,0
5722,0,1,4,0,4.0,1,1,1,1,6,0,0,6,1,0,0,0,1,1,0,0,0,0,0,9.833333333,0,0.372881356,2.0,0,0,0,1
5723,0,0,4,0,3.0,2,3,2,1,7,1,0,7,1,1,0,0,0,0,0,0,0,0,0,85.25,0,1.0,2.0,0,1,0,1
5724,1,1,4,1,3.0,3,3,1,1,6,0,0,4,0,0,0,0,1,0,0,0,4,0,0,30.5,0,0.0,0.0,0,1,0,1
5725,0,0,5,0,4.0,2,1,3,4,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,122.5,0,0.229154519,0.851895044,0,0,0,1
5726,0,1,4,0,5.0,2,2,1,4,6,0,0,4,0,0,0,0,1,1,0,0,0,0,1,55.424812,0,0.978378378,0.658108108,0,0,0,1
5727,0,1,4,0,5.0,3,3,3,1,7,0,1,4,0,0,0,1,1,0,0,0,0,0,1,38.11111111,0,0.982507289,1.0,0,1,0,1
